시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSPI,000390,삼화페인트,7930,11.21%,6100,11.29%,+30.00%,207,"심상치 않네. 내부 작업중이였나? / 츄고쿠 페인트 9.19%가[5] / 요번 파동은 14,000원~15,000원 정도...[1] / 어떤바보가[1] / 오늘 마지막으로 한마디[1] / 연기금[2]",Positive (66%),"경영권, 상한가, 지분",False
KOSDAQ,223250,드림씨아이에스,7030,49.57%,5410,51.74%,+29.94%,138,매년흑자+시총도 아주 낮고+주가위치도... / 상잔량 꼴랑 4억 ㅋㅋㅋㅋ[1] / 실제거래는 29%인 690만주만 / 큐리바이오도 오가노이드에서 흑자기업이... / 이게다무슨 재료길래 / ㄴㄴㄴ,Positive (75%),"오늘, 이상, 상승했어요",False
KOSDAQ,100790,미래에셋벤처투자,14240,1.14%,10960,1.98%,+29.93%,440,"ㅡ 2026년 영업이익이  1,000억원  이상... / 앞으로 한동안 상이라고 본다[1] / 이거 타점 잘찾아주나요??[1] / 내일도 기대 되는데요 ..ㅎㅎ / 안사지네[1] / 내일 갭 5퍼 이내로 부탁해[1]",Positive (55%),"오늘, 상한가, 어제",False
KOSPI,067830,세이브존I&C,4060,8.63%,3125,9.06%,+29.92%,142,창사  24년 만에  첫 상한가 축하해요...[2] / 상잔량 못 쌓는 이유 ㅋㅋ[1] / 상잔량적고 시간외단일가 거래거의말랏는디[2] / 주식경력 좀되지만 이종목 상한가 근처액션... / 품절주 신고가  상한가[1] / 아 4천원에 털렸다[2],Positive (61%),"내일, 이상, 상승했어요",False
KOSDAQ,027360,아주IB투자,3305,0.36%,2700,0.50%,+22.41%,303,요즘은 지분테마가 유행 / 하나 더 남았네[2] / 완전히  이거  게 저억같은 종목이네[1] / 아주ib투자 분석 / 단일가에   무지파네 / 도대체가[1],Positive (61%),"미래, 이상, 상승했어요",False
KOSDAQ,478340,나라스페이스테크놀로지,31200,0.06%,27150,0.09%,+14.92%,556,내일도 기대 되는데요 ..ㅎㅎ / 주차 완벽하네...[1] / 단정짓고 이야길하네ㅋㅋ 낼 알지노 안잠기거나[1] / 걍 1만원대까지 빼주믄 안됨?[1] / 개미털기 / 또...,Positive (50%),"어제, 오늘, 상한가",False
KOSPI,128820,대성산업,11810,1.65%,10430,1.51%,+13.23%,800,제대로 알고 떠들어라[7] / 내일은 천일동양세력들이 대거 들어올듯[3] / 막탐은 빤하잖아~[1] / 시장이안좋아 자산주만간다[1] / 연기금이 / 내일 천일동양과같이하한가오를땐못오른 잡주는내릴...,Positive (57%),"하한가, 오늘, ...",True
KOSDAQ,319400,현대무벡스,13600,1.56%,12380,0.96%,+9.85%,716,"큰손 개미 꼬시기[4] / 망했다..[2] / 무벡스가 앞으로도 오를이유 / 시간외[2] / 다들 얼마에 물렸길래[2] / 13,860[1]",Negative (55%),"오늘, 내일, 오늘은",False
KOSPI,006800,미래에셋증권,22100,10.88%,20450,10.65%,+8.07%,181,"외인 기관이 대량순매수 130만주씩 순매수[3] / 수혜 주인공은,자기자본PI투자한 증권.[1] / 오늘 jp모건[1] / 본장 매매금액 2497억.외인기관+5백억 넘... / 그렇게 내일 급등을 자신하면 시간외 빠져있는... / 터미날도 초반 긴가민가..고작 몇프로에 털렸...",Positive (55%),"오늘, 내일, 어제",False
KOSPI,001520,동양,878,1.51%,816,1.68%,+7.60%,251,자산주 시작이라는거 잊지 마라[1] / 내관점 / 종가에 / 대단하다 / 금호건설우 서울시립대 정원오 동문 동양우 고려대법대 ...[1] / 내일 장시작 한 5퍼쯤 띄우고,Positive (53%),"동양, 오늘, 우선주",False
KOSPI,452260,한화갤러리아,1543,1.23%,1443,1.51%,+6.93%,573,과열예고 없다고[3] / 개잡주 조심하세요[1] / 우[2] / 요즘은 2시30분 쌍바닥 매매가 안먹히네~~[2] / 초보들이 많구만[3] / 물타타보니...[2],Positive (55%),"오늘, 상한가, 이거",False
KOSDAQ,950220,네오이뮨텍,706,1.93%,667,2.44%,+5.85%,163,12/18 장 요약: 희귀질환 판권 확보 /...[2] / N자의 실패[3] / 솔직히 지금 가격에서[1] / N자 실패다 그럼 뭐다?[3] / Fda 긴 윗꼬리 시초가 아래 5프로[3] / 현재 외국인 순매도 4위[1],Positive (51%),"상한가, 오늘, 이상",False
KOSDAQ,038460,바이오스마트,3850,1.93%,3690,1.86%,+4.34%,136,시간외보니[1] / 이번 지방선거는 바이오스마트가 큰 일 낼 듯...[3] / 내일은[1] / 정 구청장은 이달 내 출마를 공식화할 가능성...[1] / 정원오 북콘서트 시공사(바이오스마트)[1] / 아무리 생각해도,Positive (62%),"정원오, 내일, 시공사에서",False
