시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,478340,나라스페이스테크놀로지,27150,,16499,,+64.55%,800,"42층 / 죽으러, 간다 / 내일 하한가 가나요?",Negative (52%),"종가, 내일, ...",False
KOSPI,452260,한화갤러리아,1443,1.39%,1089,1.53%,+30.00%,231,오호라 / 매동 / 놀다 온사이에 상 두번 풀렸었네,Positive (52%),"상한가, 갤러리아, 압구정",False
KOSDAQ,306040,에스제이그룹,8320,2.95%,4930,4.49%,+30.00%,255,경고라 단일가 안가고 거래정지 2번간다 / 느낌은 얼마전 상지건설 느낌이다.. / 응아니야~~,Negative (52%),"정원오, 오늘, 대장주",False
KOSPI,128820,대성산업,10430,1.55%,7790,1.62%,+29.89%,580,11만주를 기법에서 가져갔네 / 시간외 단일가 상 / 오움~~~오움~~~~오움~~~~~,Positive (60%),"단일가, 오늘, 대성산업",True
KOSDAQ,317240,TS트릴리온,340,2.97%,266,3.87%,+29.77%,110,이래서 한국은 제정신으로 주식하면 안됨[1] / 희망사항 / 낼장시가가 고가340원,Positive (70%),"탈모, 이상, 상승했어요",False
KOSDAQ,002800,신신제약,6630,3.17%,5340,3.13%,+22.32%,179,잘 가는 애덜은 시외에서[1] / 단일가 상 / 머고? 내일 갭 띄우고 시작이가?,Positive (59%),"탈모, 오늘, 이상",False
KOSDAQ,464490,쿼드메디슨,24550,0.28%,17060,0.08%,+21.23%,590,"연말의상승랠리시작입니다~~!![2] / 지지라인 이탈없으니,.꽉 잡고 가세요.[2] / 이정도 내용이면, 내일 대응에 문젠 없겠네요.",Positive (57%),"오늘, 진짜, ...",False
KOSDAQ,067290,JW신약,2155,2.00%,1500,2.15%,+13.90%,137,투경이 문제가 아니얌 / 애들 막 낼 하락이라고 이빨 터는거 보면 왠지... / 오전에 팔뻔 했다,Positive (62%),"이상, 상승했어요, 상한가",False
KOSDAQ,330350,위더스제약,9550,1.47%,6730,2.05%,+9.27%,340,1주를 / 형들... / 공매세력은 우리보다 정보력 빠르다,Positive (75%),"탈모, ..., 위더스제약",False
KOSDAQ,293580,나우IB,1450,2.01%,1516,1.81%,+5.76%,111,경주정씨 양경공파 / 한 번더 슈팅 주면 지긋한 외인 프로그램에서 해방 ... / 정원호 꼴찌주다[1],Positive (75%),"정원오, 양경공파, 다시",False
KOSDAQ,003310,대주산업,2360,2.10%,2200,3.96%,+5.59%,292,대성산업 단일가인데 상한가다 / 테마는 제1대장주 외에는.... / 정워노 대장주,Positive (61%),"오늘, 정원오, 단일가",False
KOSPI,005930,삼성전자,107900,52.07%,104800,52.11%,+4.96%,800,희대의 조댄 대법원장 / AI 목표주가 은근 정확하네 / 요즘 경기가 너무 안좋아,Positive (50%),"환율, ..., 오늘",False
KOSDAQ,319400,현대무벡스,12380,1.02%,11650,1.36%,+4.03%,417,요즘장이 좀 쉬운게[2] / 이건[1] / 고돌이판[1],Negative (53%),"오늘, 어제, 신한",False
KOSDAQ,038500,삼표시멘트,5000,1.44%,5390,1.73%,+3.09%,391,삼표도10연상갈꺼같다하신분들[1] / 내일3%상승[1] / 세상에~~고려아연 20주 샀더니 2천만원~~,Positive (56%),"정원오, ..., 오늘",False
KOSDAQ,038460,바이오스마트,3690,3.27%,3970,3.00%,-0.81%,105,여러분!! 성지가 무엇인지 아시죠? / 탈출못한 주린이 없지??[1] / 믿거나 말거나[1],Positive (58%),"정원오, 매수, 다시",False
KOSPI,010140,삼성중공업,24450,30.57%,25700,30.61%,-1.81%,143,3개월 삼중 매매주체 / 개미무덤이네 / 단타쟁이들아,Negative (78%),"삼중, 오늘, 역시",False
