시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록
KOSDAQ,0007C0,아크릴,67000,,19499,,+243.59%,800,"내일도 상인데 지금 왜팔아요 ㅎㅎ / 자 시간외 급하게 매도x .천천히 올... / 아크릴, LG전자가 찜한 'AI 시대...",Negative (59%),"아크릴, 내일, ㅋㅋ",False
KOSPI,217590,티엠씨,21800,2.27%,16770,,+29.99%,344,"공매세력은 우리보다 정보력 빠르다 / 내일, 시초에 반영된다고 하네요 . / 아직도 모르겠냐",Positive (62%),"상한가, 오늘, ㅋㅋ",False
KOSDAQ,464490,쿼드메디슨,20250,0.08%,17630,0.08%,+18.70%,350,"내일 보합출발 상한가 공구리친다...![1] / 쿼드메디슨 , 🚀 지금이라도 중심 잡고 대응... / 시외 내려주면 고맙지",Positive (60%),"ㅋㅋ, 오늘, 상한가",False
KOSPI,004310,현대약품,7030,1.61%,6090,1.46%,+11.06%,162,"위더스는판매책인데?ㅋ[1] / 장중에 주식만 처다보는 인간있나 / 탈모 건강보헙 적용 ,@@@@@@@@@@",Positive (88%),"탈모, 대통령, 상한가",False
KOSDAQ,347700,스피어,12530,2.61%,11360,2.50%,+4.07%,145,"■단독■사채 추가상장 1,910원■700%대 ...[2] / 투경달고 / 개미들아 ㅋㅋ 왜케 파냐",Positive (71%),"오늘, 이상, 개미들",False
KOSDAQ,0009K0,에임드바이오,72400,1.34%,55900,1.45%,+2.70%,465,"□경""""국가신약개발사업단 ""우수과제 선정""""축... / 에임드바이오 나왔네요.. / 낼 떨어지긴하것네",Positive (50%),"오늘, 삼성, 개미들",False
KOSDAQ,039860,나노엔텍,4430,1.03%,4195,1.37%,+2.67%,101,외인은 올릴때 싹다 팔았다가[1] / 떨어질땐 떨어지게 / 쭉~~ 나옵니다 나와[2],Positive (60%),"오늘, 이상, ㅋㅋㅋ",False
KOSDAQ,319400,현대무벡스,11900,1.36%,11290,1.83%,+2.15%,727,"시외 상말아주세요[2] / 현대무벡스, 🚀 지금이라도 중심 잡고 대응하... / 주식8년차다",Negative (62%),"오늘, 이제, ㅋㅋ",False
KOSDAQ,003310,대주산업,2235,3.96%,1693,6.54%,+1.59%,271,"[여론조사] 서울시장 양자대결, 정원오 45.2... / 금요일 출마 선언 할거 같다 / 오리엔트정공도",Mixed,"정원오, 오늘, 상한가",False
KOSDAQ,049630,재영솔루텍,3070,5.14%,2730,4.44%,+0.82%,121,할애비 오래 살고픈가봐[1] / 재영 일봉을 보고 / 코스피4000대가깨졌는데..,Negative (57%),"오늘, ㅋㅋ, 외국인",False
KOSPI,034020,두산에너빌리티,77300,22.56%,79700,22.71%,+0.26%,688,안티들 두빌 수주소식에 깜짝 놀라서 ...[1] / 체코 수주는 기대감이 현금으로 바뀌는... / 사모펀드 매수세가 마음에 걸렸는데 역...[1],Positive (51%),"오늘, ..., 투경",False
KOSPI,005930,삼성전자,102800,52.11%,108900,52.24%,-1.91%,800,이재명만큼 일 잘하는 대통령이 어딨다...[1] / 돌 화염병한번 던져본적없는 / 이제 좀 있으면 625에 대해서 중국...,Negative (62%),"..., 지금, 환율",False
KOSDAQ,191410,육일씨엔에쓰,2520,0.99%,2000,1.57%,-3.08%,138,제대로된 윗꼬리 장대음봉 / 이제 재료가 반영되는 구나[1] / 오늘 못 먹은 건,Negative (52%),"정원오, 이상, 상한가",False
KOSPI,249420,일동제약,39200,7.72%,44300,10.37%,-4.04%,271,장투주주 키움입니다. / '상위 1%' 고수 매수 2위 일동제약 / 스카이훌랄라 급등을 말하다,Positive (56%),"일동, 오늘, ...",True
KOSPI,000660,SK하이닉스,530000,53.41%,571000,53.38%,-4.33%,800,묻지마 매수를 부탁한다...그리고 땡스~ / ㅎㅎ hbm4 / 투경으로 신용 미수는 그렇다 치더라도,Negative (60%),"오늘, ..., 하이닉스",False
KOSDAQ,090710,휴림로봇,5770,4.83%,5850,4.84%,-8.12%,106,휴림  외인 매도 1위냐???? / ㅎㅎ.. / 오늘 로봇주 거즘 다빠지던데,Negative (66%),"오늘, 외인, 이제",False
KOSDAQ,038500,삼표시멘트,4850,1.73%,5380,1.55%,-10.02%,380,에스제이그룹이 막판에 살짝 풀어줬음.. / 잘하면  이번주 출마선언[2] / 여기 주포는 시간이 없다.,Positive (60%),"정원오, 상간다, 오늘",False
KOSPI,092200,디아이씨,12330,5.19%,12050,3.32%,-11.55%,182,투경 해제일 12월 30일[1] / 낼은 11000깨쟈 / 빨강아~셰어세이브야~WE야~,Positive (55%),"오늘, 어제, 투경",False
