시장구분,code,종목명,현재가,현재_외국인비중,어제_종가,어제_외국인비중,등락률,당일_게시글수,게시물_요약,감정분석,Top_Keyword,연속_등록,latest_posts
KOSDAQ,0004V0,엔비알모션,17710,,13630,,+29.93%,276,"엔비알모션 최대주주 나노로 와라[1] / 어종상이라고 했잖아 시총 봐라 요즘 ...[1] / 현대차그룹,테슬라에 납품중....완전 대박 / 로봇액츄에이터 업체는 다 얘네꺼 쓰는거다.",Positive (70%),"로봇, 핵심, 감속기",False,"[{'title': '현대차그룹,테슬라에 납품중....완전 대박', 'date': '2026.01.14 10:46', 'views': '60', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=0004V0&nid=410265027&page=2', 'body': '', 'score': 240}, {'title': '어종상이라고 했잖아 시총 봐라 요즘 ...[1]', 'date': '2026.01.14 10:22', 'views': '68', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=0004V0&nid=410261586&page=5', 'body': '', 'score': 248}, {'title': '로봇액츄에이터 업체는 다 얘네꺼 쓰는거다.', 'date': '2026.01.14 09:47', 'views': '37', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=0004V0&nid=410255589&page=8', 'body': '', 'score': 217}, {'title': '엔비알모션 최대주주 나노로 와라[1]', 'date': '2026.01.14 08:14', 'views': '290', 'likes': '6', 'dislikes': '4', 'link': '/item/board_read.naver?code=0004V0&nid=410241565&page=14', 'body': '', 'score': 470}, {'title': '재료봐라 로봇에 테슬라에 현대차에 지린다', 'date': '2026.01.14 10:49', 'views': '27', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=0004V0&nid=410265592&page=2', 'body': '', 'score': 177}, {'title': '제2의 에스피지', 'date': '2026.01.14 10:46', 'views': '53', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=0004V0&nid=410265037&page=2', 'body': '', 'score': 203}, {'title': '액츄에이터는 얘가 갑이다.', 'date': '2026.01.14 10:44', 'views': '65', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=0004V0&nid=410264650&page=2', 'body': '', 'score': 215}, {'title': '■ 로봇 최상위 기술 = 베어링 (감속기, ...', 'date': '2026.01.14 09:49', 'views': '56', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=0004V0&nid=410256045&page=8', 'body': '', 'score': 206}, {'title': '@@재료만바라 테슬라&현대로봇 감속기 공급...', 'date': '2026.01.14 09:46', 'views': '29', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=0004V0&nid=410255436&page=9', 'body': '', 'score': 179}, {'title': '얘 없으면 로봇감속기,구동체 못만듬', 'date': '2026.01.14 09:42', 'views': '32', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=0004V0&nid=410254810&page=9', 'body': '', 'score': 182}]"
KOSPI,001210,금호전기,1321,13.97%,835,13.22%,+21.75%,63,영업이익 몇년연속 적자인지 한 번 보고와라[2] / 안밀리네...미리 상 축하 / 정원오 완전 대장주네[1] / 커어억 ~~ 잘 묵고 갑니다,Positive (61%),"이상, 상승했어요, 계양전기",False,"[{'title': '안밀리네...미리 상 축하', 'date': '2026.01.14 10:10', 'views': '54', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=001210&nid=410259739&page=1', 'body': '', 'score': 264}, {'title': '제2의 계양전기', 'date': '2026.01.14 10:08', 'views': '51', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=001210&nid=410259460&page=1', 'body': '', 'score': 201}, {'title': '영업이익 몇년연속 적자인지 한 번 보고와라[2]', 'date': '2026.01.14 09:55', 'views': '165', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=001210&nid=410257203&page=1', 'body': '', 'score': 315}, {'title': '커어억 ~~ 잘 묵고 갑니다', 'date': '2026.01.14 10:28', 'views': '118', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=001210&nid=410262517&page=1', 'body': '', 'score': 238}, {'title': '정원오 완전 대장주네[1]', 'date': '2026.01.14 10:06', 'views': '126', 'likes': '4', 'dislikes': '2', 'link': '/item/board_read.naver?code=001210&nid=410259057&page=1', 'body': '', 'score': 246}, {'title': '금호홧팅', 'date': '2026.01.14 10:05', 'views': '29', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=001210&nid=410258859&page=1', 'body': '', 'score': 119}, {'title': '15분 내에 상한가 들어가는 것이 일반적이다.[1]', 'date': '2026.01.14 09:07', 'views': '45', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=001210&nid=410246968&page=3', 'body': '', 'score': 135}, {'title': '빨리 공시내라', 'date': '2026.01.14 10:27', 'views': '39', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=001210&nid=410262384&page=1', 'body': '', 'score': 99}, {'title': '★죄송합니다 어제 제 예측이 모두 빗나갔습니다', 'date': '2026.01.14 10:00', 'views': '115', 'likes': '2', 'dislikes': '5', 'link': '/item/board_read.naver?code=001210&nid=410258110&page=1', 'body': '', 'score': 175}, {'title': '계양전기 다음은 금호전기란 것을 알아야 한다.[2]', 'date': '2026.01.14 09:38', 'views': '157', 'likes': '2', 'dislikes': '1', 'link': '/item/board_read.naver?code=001210&nid=410253979&page=2', 'body': '', 'score': 217}]"
KOSDAQ,128540,에코캡,2810,,2369,,+18.57%,49,"오늘 2900원대서 계속놀다가 올린다[1] / 4년 기다렸다[2] / 와이어하네스 로봇중요부품 ㅡㅡㅡㅡㅡㅡ / 최소한3,000원넘긴다. 매도금지 폭발적인 성...",Positive (55%),"이상, 상승했어요, 오늘",False,"[{'title': '4년 기다렸다[2]', 'date': '2026.01.14 10:21', 'views': '63', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=128540&nid=410261482&page=1', 'body': '', 'score': 153}, {'title': '오늘 2900원대서 계속놀다가 올린다[1]', 'date': '2026.01.14 09:46', 'views': '76', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=128540&nid=410255510&page=1', 'body': '', 'score': 166}, {'title': '그나마 벽이라고 있는게 월봉60일선이다', 'date': '2026.01.14 10:14', 'views': '22', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=128540&nid=410260384&page=1', 'body': '', 'score': 82}, {'title': '2000  만주 거래예상', 'date': '2026.01.14 10:07', 'views': '26', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=128540&nid=410259273&page=1', 'body': '', 'score': 86}, {'title': '와이어하네스 로봇중요부품 ㅡㅡㅡㅡㅡㅡ', 'date': '2026.01.14 09:41', 'views': '39', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=128540&nid=410254413&page=1', 'body': '', 'score': 99}, {'title': '최소한3,000원넘긴다. 매도금지 폭발적인 성...', 'date': '2026.01.14 09:40', 'views': '29', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=128540&nid=410254357&page=1', 'body': '', 'score': 89}, {'title': '5배거 가능성 너머  7배거도 보임', 'date': '2026.01.14 10:27', 'views': '31', 'likes': '1', 'dislikes': '0', 'link': '/item/board_read.naver?code=128540&nid=410262277&page=1', 'body': '', 'score': 61}, {'title': '로봇 부품 대장주 에코캡에서 500%나옵니다....', 'date': '2026.01.14 09:45', 'views': '53', 'likes': '1', 'dislikes': '0', 'link': '/item/board_read.naver?code=128540&nid=410255257&page=1', 'body': '', 'score': 83}, {'title': '거래량만보자', 'date': '2026.01.14 09:40', 'views': '18', 'likes': '1', 'dislikes': '0', 'link': '/item/board_read.naver?code=128540&nid=410254223&page=1', 'body': '', 'score': 48}, {'title': '3,000원 부터 매물 있다고 했다[1]', 'date': '2026.01.14 09:26', 'views': '32', 'likes': '1', 'dislikes': '0', 'link': '/item/board_read.naver?code=128540&nid=410251412&page=2', 'body': '', 'score': 62}]"
KOSDAQ,221800,유투바이오,6380,,5490,,+16.21%,42,흥미로운 종목[1] / 니들 다 초보자나[2] / 와 ㅡㅡ손절했는데 다시가네 미쳤다[2] / 제 글만 믿으세요,Negative (55%),"이상, 상승했어요, 2차",False,"[{'title': '흥미로운 종목[1]', 'date': '2026.01.14 09:53', 'views': '66', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=221800&nid=410256873&page=2', 'body': '', 'score': 246}, {'title': '니들 다 초보자나[2]', 'date': '2026.01.14 10:40', 'views': '50', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=221800&nid=410264191&page=1', 'body': '', 'score': 170}, {'title': '제 글만 믿으세요', 'date': '2026.01.14 09:50', 'views': '43', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=221800&nid=410256281&page=2', 'body': '', 'score': 133}, {'title': '와 ㅡㅡ손절했는데 다시가네 미쳤다[2]', 'date': '2026.01.14 09:24', 'views': '45', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=221800&nid=410251025&page=2', 'body': '', 'score': 135}, {'title': '오늘은 거래량 터트리며 흔들겠지.', 'date': '2026.01.14 08:55', 'views': '37', 'likes': '3', 'dislikes': '0', 'link': '/item/board_read.naver?code=221800&nid=410245188&page=3', 'body': '', 'score': 127}, {'title': '오랜만에 글쓴다.. ㅋㅋ[2]', 'date': '2026.01.14 11:01', 'views': '25', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=221800&nid=410267879&page=1', 'body': '', 'score': 85}, {'title': '게스뤠귀[1]', 'date': '2026.01.14 10:53', 'views': '18', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=221800&nid=410266471&page=1', 'body': '', 'score': 78}, {'title': '9시 22분 이데일리 김윤정 기자 뭐냐...[2]', 'date': '2026.01.14 09:46', 'views': '65', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=221800&nid=410255558&page=2', 'body': '', 'score': 125}, {'title': '종근당 지분확보이면 3상', 'date': '2026.01.14 09:39', 'views': '39', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=221800&nid=410254101&page=2', 'body': '', 'score': 99}, {'title': '심약/단타 많이 떨어져 나갔네', 'date': '2026.01.14 09:21', 'views': '18', 'likes': '2', 'dislikes': '1', 'link': '/item/board_read.naver?code=221800&nid=410250294&page=2', 'body': '', 'score': 78}]"
KOSDAQ,056080,유진로봇,17880,14.39%,15030,13.39%,+12.31%,121,"어제 종가에사서[2] / 고점인것 같은데? 20%도 못찍고 내려왔다는건... / 유진이~~ / 오늘 19,000원  뚫어버리면",Positive (70%),"오늘, 유진로봇, 외인",False,"[{'title': '고점인것 같은데? 20%도 못찍고 내려왔다는건...', 'date': '2026.01.14 10:59', 'views': '23', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=056080&nid=410267458&page=1', 'body': '', 'score': 233}, {'title': '어제 종가에사서[2]', 'date': '2026.01.14 09:14', 'views': '103', 'likes': '6', 'dislikes': '9', 'link': '/item/board_read.naver?code=056080&nid=410248706&page=5', 'body': '', 'score': 283}, {'title': '유진이~~', 'date': '2026.01.14 08:03', 'views': '40', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=056080&nid=410240808&page=7', 'body': '', 'score': 220}, {'title': '지금팔면', 'date': '2026.01.14 08:40', 'views': '35', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=056080&nid=410243848&page=6', 'body': '', 'score': 185}, {'title': '아는분 있을까요 ??????[2]', 'date': '2026.01.14 11:05', 'views': '43', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=056080&nid=410268541&page=1', 'body': '', 'score': 163}, {'title': '11시 이전에  20,000원 넘기고', 'date': '2026.01.14 09:55', 'views': '45', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=056080&nid=410257220&page=3', 'body': '', 'score': 165}, {'title': '오늘 19,000원  뚫어버리면', 'date': '2026.01.14 09:39', 'views': '68', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=056080&nid=410254008&page=4', 'body': '', 'score': 188}, {'title': '호가창 비었네... 올라갈 맘이 없나보네;;;', 'date': '2026.01.14 09:19', 'views': '22', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=056080&nid=410249804&page=4', 'body': '', 'score': 142}, {'title': '생각보다 약하구만', 'date': '2026.01.14 09:18', 'views': '20', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=056080&nid=410249681&page=4', 'body': '', 'score': 140}, {'title': '■3만원 가기전에는 단 1주도 털리기 없기', 'date': '2026.01.14 11:03', 'views': '14', 'likes': '3', 'dislikes': '1', 'link': '/item/board_read.naver?code=056080&nid=410268161&page=1', 'body': '', 'score': 104}]"
KOSDAQ,024060,흥구석유,14555,,13549,,+7.42%,88,"흥구석유,, 가치투자 관점으로도 손색없는 종목... / 뉴욕에 중동발 초음속미사일이 떨어진다면... / 국제유가만으로는 / 얘만큼 쉬운애가 없다 상승시 wti보고 안움직...",Negative (58%),"흥구, 오늘, 트럼프",False,"[{'title': '흥구석유,, 가치투자 관점으로도 손색없는 종목...', 'date': '2026.01.14 10:58', 'views': '30', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=024060&nid=410267346&page=2', 'body': '', 'score': 180}, {'title': '뉴욕에 중동발 초음속미사일이 떨어진다면...', 'date': '2026.01.14 10:56', 'views': '46', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=024060&nid=410267038&page=2', 'body': '', 'score': 166}, {'title': '흥구 다죽었네', 'date': '2026.01.14 10:59', 'views': '25', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=024060&nid=410267558&page=2', 'body': '', 'score': 85}, {'title': '수많은 안티들에 현혹 안된 내자신이 기특하네', 'date': '2026.01.14 10:55', 'views': '17', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=024060&nid=410266867&page=2', 'body': '', 'score': 77}, {'title': '오늘은 너로 정했어.', 'date': '2026.01.14 10:55', 'views': '24', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=024060&nid=410266837&page=2', 'body': '', 'score': 84}, {'title': '얘만큼 쉬운애가 없다 상승시 wti보고 안움직...', 'date': '2026.01.14 10:48', 'views': '41', 'likes': '2', 'dislikes': '0', 'link': '/item/board_read.naver?code=024060&nid=410265424&page=2', 'body': '', 'score': 101}, {'title': '14500 전량 매도[2]', 'date': '2026.01.14 10:47', 'views': '40', 'likes': '2', 'dislikes': '2', 'link': '/item/board_read.naver?code=024060&nid=410265403&page=2', 'body': '', 'score': 100}, {'title': '국제유가만으로는', 'date': '2026.01.14 08:18', 'views': '49', 'likes': '2', 'dislikes': '1', 'link': '/item/board_read.naver?code=024060&nid=410241850&page=5', 'body': '', 'score': 109}, {'title': '10% 넘기면 상한가다', 'date': '2026.01.14 11:10', 'views': '8', 'likes': '1', 'dislikes': '1', 'link': '/item/board_read.naver?code=024060&nid=410269326&page=1', 'body': '', 'score': 38}, {'title': '오늘 15000원넘즈아', 'date': '2026.01.14 11:08', 'views': '6', 'likes': '1', 'dislikes': '0', 'link': '/item/board_read.naver?code=024060&nid=410269091&page=1', 'body': '', 'score': 36}]"
KOSDAQ,950250,테라뷰,12670,0.00%,11570,0.00%,+6.03%,84,이런 무빙이 가능해요? / 이럴 때 수주 공시 하나 나오면 / 오늘은 다르게 뒷통수 / 갈꼬야 말꼬야?,Negative (66%),"오늘은, 손절도, 고점",False,"[{'title': '이런 무빙이 가능해요?', 'date': '2026.01.14 11:00', 'views': '22', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410267764&page=1', 'body': '', 'score': 202}, {'title': '이럴 때 수주 공시 하나 나오면', 'date': '2026.01.14 10:50', 'views': '21', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=950250&nid=410265947&page=2', 'body': '', 'score': 171}, {'title': '갈꼬야 말꼬야?', 'date': '2026.01.14 10:48', 'views': '14', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410265527&page=2', 'body': '', 'score': 164}, {'title': '오늘은 다르게 뒷통수', 'date': '2026.01.14 10:46', 'views': '21', 'likes': '5', 'dislikes': '1', 'link': '/item/board_read.naver?code=950250&nid=410265104&page=2', 'body': '', 'score': 171}, {'title': '상가나', 'date': '2026.01.14 10:23', 'views': '14', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410261843&page=3', 'body': '', 'score': 164}, {'title': '종가는 상이겠군', 'date': '2026.01.14 11:01', 'views': '22', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=950250&nid=410267924&page=1', 'body': '', 'score': 142}, {'title': '어제 오늘 단타만 치면 수익이네 ㅋㅋㅋㅋ', 'date': '2026.01.14 10:48', 'views': '18', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410265505&page=2', 'body': '', 'score': 138}, {'title': '단타끝났냐?[1]', 'date': '2026.01.14 10:41', 'views': '22', 'likes': '4', 'dislikes': '1', 'link': '/item/board_read.naver?code=950250&nid=410264318&page=3', 'body': '', 'score': 142}, {'title': '주포형님 매일 호재 뉴스 나올종목인데!', 'date': '2026.01.14 10:33', 'views': '20', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410263155&page=3', 'body': '', 'score': 140}, {'title': '갑자기 거래량 늘었네', 'date': '2026.01.14 10:23', 'views': '12', 'likes': '4', 'dislikes': '0', 'link': '/item/board_read.naver?code=950250&nid=410261808&page=3', 'body': '', 'score': 132}]"
KOSPI,000720,현대건설,95900,21.68%,91100,21.83%,+4.24%,182,1주로 하한가[1] / 아침에  오늘  10만원 근처에서  놀...[1] / 오늘도  한마디  한다.[1] / 이글이 성지가 된다[1],Positive (70%),"하한가, 현대건설, 아침에",False,"[{'title': '오늘도  한마디  한다.[1]', 'date': '2026.01.14 09:34', 'views': '98', 'likes': '11', 'dislikes': '1', 'link': '/item/board_read.naver?code=000720&nid=410253010&page=4', 'body': '', 'score': 428}, {'title': '누가 아침에 차트 조져놔서 보기 힘드네', 'date': '2026.01.14 10:30', 'views': '85', 'likes': '10', 'dislikes': '2', 'link': '/item/board_read.naver?code=000720&nid=410262770&page=1', 'body': '', 'score': 385}, {'title': '현대건설 6만에 다 털었는데[1]', 'date': '2026.01.14 09:45', 'views': '87', 'likes': '10', 'dislikes': '0', 'link': '/item/board_read.naver?code=000720&nid=410255189&page=3', 'body': '', 'score': 387}, {'title': '1주로 하한가[1]', 'date': '2026.01.14 08:06', 'views': '226', 'likes': '10', 'dislikes': '1', 'link': '/item/board_read.naver?code=000720&nid=410240969&page=9', 'body': '', 'score': 526}, {'title': '털리지들마세요', 'date': '2026.01.14 09:52', 'views': '42', 'likes': '9', 'dislikes': '0', 'link': '/item/board_read.naver?code=000720&nid=410256557&page=3', 'body': '', 'score': 312}, {'title': '이글이 성지가 된다[1]', 'date': '2026.01.14 08:42', 'views': '132', 'likes': '9', 'dislikes': '4', 'link': '/item/board_read.naver?code=000720&nid=410243992&page=7', 'body': '', 'score': 402}, {'title': '아침에  오늘  10만원 근처에서  놀...[1]', 'date': '2026.01.14 09:31', 'views': '191', 'likes': '8', 'dislikes': '2', 'link': '/item/board_read.naver?code=000720&nid=410252470&page=4', 'body': '', 'score': 431}, {'title': '하한가 하한가 거리는 놈들은 주식왜하냐[3]', 'date': '2026.01.14 08:29', 'views': '153', 'likes': '8', 'dislikes': '1', 'link': '/item/board_read.naver?code=000720&nid=410242876&page=7', 'body': '', 'score': 393}, {'title': '불탄다[1]', 'date': '2026.01.14 09:50', 'views': '48', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=000720&nid=410256139&page=3', 'body': '', 'score': 258}, {'title': '10만고지 보이지?', 'date': '2026.01.14 09:43', 'views': '35', 'likes': '7', 'dislikes': '1', 'link': '/item/board_read.naver?code=000720&nid=410254926&page=3', 'body': '', 'score': 245}]"
KOSPI,000270,기아,140900,40.42%,129300,40.41%,+3.60%,100,[팩트]급등이유=>트럼프 관세 위법 판결[4] / 현대차 비하면. 오르것도. 아니다 / 기아 20만원이 적당[1] / 내눈이 잘못된건줄,Positive (72%),"이제, 기아, 기아는",False,"[{'title': '현대차 비하면. 오르것도. 아니다', 'date': '2026.01.14 09:49', 'views': '37', 'likes': '8', 'dislikes': '0', 'link': '/item/board_read.naver?code=000270&nid=410255998&page=2', 'body': '', 'score': 277}, {'title': '기아 20만원이 적당[1]', 'date': '2026.01.14 09:46', 'views': '67', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=000270&nid=410255539&page=2', 'body': '', 'score': 277}, {'title': '내가  다', 'date': '2026.01.14 09:13', 'views': '12', 'likes': '7', 'dislikes': '0', 'link': '/item/board_read.naver?code=000270&nid=410248526&page=5', 'body': '', 'score': 222}, {'title': '고아차 달린다 가즈아', 'date': '2026.01.14 09:47', 'views': '29', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=000270&nid=410255690&page=2', 'body': '', 'score': 209}, {'title': '이제 쭉 올랐으면 좋겠네~', 'date': '2026.01.14 09:17', 'views': '19', 'likes': '6', 'dislikes': '0', 'link': '/item/board_read.naver?code=000270&nid=410249328&page=4', 'body': '', 'score': 199}, {'title': '20만원은 가야할 주식,,,', 'date': '2026.01.14 09:14', 'views': '24', 'likes': '6', 'dislikes': '1', 'link': '/item/board_read.naver?code=000270&nid=410248765&page=4', 'body': '', 'score': 204}, {'title': '내눈이 잘못된건줄', 'date': '2026.01.14 09:50', 'views': '100', 'likes': '5', 'dislikes': '2', 'link': '/item/board_read.naver?code=000270&nid=410256127&page=2', 'body': '', 'score': 250}, {'title': '[팩트]급등이유=>트럼프 관세 위법 판결[4]', 'date': '2026.01.14 09:47', 'views': '212', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=000270&nid=410255671&page=2', 'body': '', 'score': 362}, {'title': '아쉽네요', 'date': '2026.01.14 09:27', 'views': '18', 'likes': '5', 'dislikes': '0', 'link': '/item/board_read.naver?code=000270&nid=410251591&page=3', 'body': '', 'score': 168}, {'title': '어제기분좋은소식. 오늘은', 'date': '2026.01.14 09:19', 'views': '30', 'likes': '5', 'dislikes': '3', 'link': '/item/board_read.naver?code=000270&nid=410249931&page=4', 'body': '', 'score': 180}]"
KOSPI,042700,한미반도체,178500,,173200,,+3.06%,387,답답해서 남깁니다.[8] / 한미반도체는 미국 애플 출신 반도체 전문가 이명호 부...[2] / 2nd 수주공시[1] / 또[2],Positive (58%),"오늘, 공매, ...",False,"[{'title': '답답해서 남깁니다.[8]', 'date': '2026.01.14 10:49', 'views': '629', 'likes': '38', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=410265603&page=1', 'body': '', 'score': 1769}, {'title': '한미반도체는 미국 애플 출신 반도체 전문가 이명호 부...[2]', 'date': '2026.01.14 09:36', 'views': '125', 'likes': '25', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=410253439&page=7', 'body': '', 'score': 875}, {'title': '또 차트 장난질', 'date': '2026.01.14 08:08', 'views': '49', 'likes': '22', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=410241093&page=19', 'body': '', 'score': 709}, {'title': '2nd 수주공시[1]', 'date': '2026.01.14 09:37', 'views': '171', 'likes': '21', 'dislikes': '1', 'link': '/item/board_read.naver?code=042700&nid=410253672&page=7', 'body': '', 'score': 801}, {'title': '또[2]', 'date': '2026.01.14 08:01', 'views': '160', 'likes': '21', 'dislikes': '1', 'link': '/item/board_read.naver?code=042700&nid=410240641&page=20', 'body': '', 'score': 790}, {'title': '신공장 TC본더 테스트용 발주계약임', 'date': '2026.01.14 08:49', 'views': '142', 'likes': '20', 'dislikes': '2', 'link': '/item/board_read.naver?code=042700&nid=410244611&page=16', 'body': '', 'score': 742}, {'title': '곽회장이', 'date': '2026.01.14 09:41', 'views': '44', 'likes': '19', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=410254559&page=7', 'body': '', 'score': 614}, {'title': '한미반도체, 96억 SK하이닉스發 공급계약[1]', 'date': '2026.01.14 09:27', 'views': '130', 'likes': '19', 'dislikes': '0', 'link': '/item/board_read.naver?code=042700&nid=410251674&page=8', 'body': '', 'score': 700}, {'title': 'SK하이닉스 수주[2]', 'date': '2026.01.14 08:41', 'views': '133', 'likes': '19', 'dislikes': '1', 'link': '/item/board_read.naver?code=042700&nid=410243892&page=17', 'body': '', 'score': 703}, {'title': '아...', 'date': '2026.01.14 08:08', 'views': '47', 'likes': '19', 'dislikes': '1', 'link': '/item/board_read.naver?code=042700&nid=410241109&page=19', 'body': '', 'score': 617}]"
