cycle_id,ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
14886001,2026-08-10 09:04:28,sim1,005930,삼성전자,skip,held,233000.0,0.87,236197426000.0,37.8,0.0,781.0,457.0,1.71,1.0,781.00,3192,4.09,0.4522,,,,,0.067,0.0,,-1.604,1.579,0.000,-1.579,0,3,0.000
14886001,2026-08-10 09:04:28,sim1,000660,SK하이닉스,skip,no_ignition,1435000.0,0.91,367972976500.0,41.8,0.0,790.0,493.0,1.60,1.0,790.00,1332,1.69,0.4574,,,,,0.133,0.0,,-1.589,0.384,0.000,-2.098,0,3,0.000
14886001,2026-08-10 09:04:28,sim1,073240,금호타이어,skip,no_ignition,7700.0,-1.41,2051301880.0,81.6,0.0,112.0,66.0,1.70,1.0,112.00,524,4.68,0.0649,,,,,0.100,0.0,,-0.570,-0.811,0.000,0.041,0,3,0.000
14886001,2026-08-10 09:04:28,sim1,034020,두산에너빌리티,skip,no_ignition,78350.0,1.62,17270219050.0,88.7,0.0,44.0,37.0,1.19,1.0,44.00,196,4.45,0.0255,,,,,0.133,0.0,,0.000,0.000,0.000,0.000,1,3,0.000
14886005,2026-08-10 09:12:28,sim1,009830,한화솔루션,skip,no_ignition,34650.0,2.21,59661391550.0,100.0,0.0,46.0,34.0,1.35,1.0,46.00,199,4.33,0.0255,,,,,0.033,0.0,,-0.933,-2.006,0.000,-0.628,0,3,0.000
14886005,2026-08-10 09:12:28,sim1,005930,삼성전자,skip,held,237500.0,2.81,387043699750.0,37.8,0.0,792.0,457.0,1.73,1.0,792.00,2906,3.67,0.4393,,,,,0.067,0.0,,-1.604,1.579,0.000,-1.579,0,3,0.000
14886005,2026-08-10 09:12:28,sim1,073240,금호타이어,skip,price_moved,7530.0,-3.59,4918399720.0,81.6,0.0,123.0,70.0,1.76,1.0,123.00,565,4.59,0.0682,,,,,0.133,0.0,,-0.570,-0.811,0.000,0.041,0,3,0.000
14886005,2026-08-10 09:12:28,sim1,000660,SK하이닉스,skip,price_moved,1476000.0,3.80,710686857500.0,41.8,0.0,790.0,500.0,1.58,1.0,790.00,1229,1.56,0.4382,,,,,0.133,0.0,,-1.589,0.384,0.000,-2.098,0,3,0.000
14886005,2026-08-10 09:12:28,sim1,034020,두산에너빌리티,skip,no_ignition,78600.0,1.95,27355977350.0,88.7,0.0,52.0,43.0,1.21,1.0,52.00,225,4.33,0.0288,,,,,0.133,0.0,,0.000,0.000,0.000,0.000,1,3,0.000
14886010,2026-08-10 09:22:43,sim1,009830,한화솔루션,skip,no_ignition,34000.0,0.29,80300277000.0,100.0,0.0,47.0,36.0,1.31,1.0,47.00,211,4.49,0.0237,,,,,0.033,0.0,,-0.933,-2.006,0.000,-0.628,0,3,0.000
14886010,2026-08-10 09:22:43,sim1,005930,삼성전자,skip,held,234500.0,1.52,533821595000.0,37.8,0.0,791.0,454.0,1.74,1.0,791.00,2560,3.24,0.3981,,,,,0.067,0.0,,-1.604,1.579,0.000,-1.579,0,3,0.000
14886010,2026-08-10 09:22:43,sim1,073240,금호타이어,skip,price_moved,7430.0,-4.87,7652178250.0,81.6,0.0,155.0,84.0,1.85,1.0,155.00,665,4.29,0.0780,,,,,0.100,0.0,,-0.570,-0.811,0.000,0.041,0,3,0.000
14886010,2026-08-10 09:22:43,sim1,000660,SK하이닉스,skip,no_ignition,1458000.0,2.53,993898283500.0,41.8,0.0,795.0,505.0,1.57,1.0,795.00,1245,1.57,0.4001,,,,,0.033,0.0,,-1.589,0.384,0.000,-2.098,0,3,0.000
14886010,2026-08-10 09:22:43,sim1,475150,SK이터닉스,skip,no_ignition,50700.0,0.40,33922869650.0,21.5,0.0,43.0,33.0,1.30,1.0,43.00,153,3.56,0.0216,,,,,0.300,0.0,,0.032,1.579,0.000,0.139,0,3,0.000
